crossing_candidate_id,lat,lon,utm_x,utm_y,raw_event_count,osm_way_count,osm_way_ids,osm_highway,osm_ref,osm_name,motor_vehicle_access_class,member_access_classes,restriction_evidence,road_hierarchy,corridor_continuity,materiality_screen,documentary_inventory_match,current_gateway_match,known_gateway_id,overlap_boundary_geometry,dedup_cluster_diameter_m,dedup_mixed_motorability,dedup_review_flag,notes
GEO_0078,46.023393492958505,12.415985047083236,764390.6971533671,5102321.715049911,1,1,900149816,tertiary,SP61,Via Cansiglio,OPEN_ORDINARY,OPEN_ORDINARY,highway=tertiary; ref=SP61; name=Via Cansiglio; surface=asphalt,MEDIUM,TO_BE_RECONCILED,SECONDARY_BUT_POSSIBLY_MATERIAL,TO_BE_RECONCILED,TO_BE_RECONCILED,,False,0.0,False,False,
GEO_0079,46.0227035922585,12.416262896914773,764415.4940012387,5102245.990572111,2,1,925832734,track,,vms9,AGRICULTURAL_TRACK,AGRICULTURAL_TRACK,highway=track; name=vms9; foot=yes; smoothness=impassable; surface=ground,VERY_LOW,TO_BE_RECONCILED,RESTRICTED_NOT_MODELLABLE,TO_BE_RECONCILED,TO_BE_RECONCILED,,False,29.03,False,False,
GEO_0080,46.35702173208749,12.437823877392917,764473.9964272988,5139461.44508682,1,1,180751024,path,,,NON_MOTOR_VEHICLE,NON_MOTOR_VEHICLE,highway=path; access=yes; motor_vehicle=no; surface=gravel,VERY_LOW,TO_BE_RECONCILED,RESTRICTED_NOT_MODELLABLE,TO_BE_RECONCILED,TO_BE_RECONCILED,,False,0.0,False,False,
GEO_0081,46.01788829068133,12.41673668851281,764475.1476068757,5101712.584256235,1,1,996494581,track,,,AGRICULTURAL_TRACK,AGRICULTURAL_TRACK,highway=track; tracktype=grade5; smoothness=very_horrible; surface=ground,VERY_LOW,TO_BE_RECONCILED,RESTRICTED_NOT_MODELLABLE,TO_BE_RECONCILED,TO_BE_RECONCILED,,False,0.0,False,False,
GEO_0082,46.01416883175933,12.417891850996371,764582.318378068,5101303.1931719845,2,1,988336478,track,,,AGRICULTURAL_TRACK,AGRICULTURAL_TRACK,highway=track; tracktype=grade5; smoothness=very_horrible; surface=ground,VERY_LOW,TO_BE_RECONCILED,RESTRICTED_NOT_MODELLABLE,TO_BE_RECONCILED,TO_BE_RECONCILED,,False,10.513,False,False,
GEO_0083,46.012146701378256,12.417950778722064,764596.5340312368,5101078.729995034,1,1,867983479,unclassified,,,OPEN_LOCAL,OPEN_LOCAL,highway=unclassified; surface=gravel,LOW,TO_BE_RECONCILED,MINOR_LIKELY_EXCLUDABLE,TO_BE_RECONCILED,TO_BE_RECONCILED,,False,0.0,False,False,
GEO_0084,46.06486194155475,12.421458025224354,764615.9883521472,5106947.095335107,1,1,72325064,track,,"Strada della Candaglia, Sentiero A e B",RESTRICTED,RESTRICTED,"highway=track; name=Strada della Candaglia, Sentiero A e B; access=forestry; motor_vehicle=no; motorcar=no; bicycle=yes; foot=yes; tracktype=grade2; smoothness=bad; surface=gravel",VERY_LOW,TO_BE_RECONCILED,RESTRICTED_NOT_MODELLABLE,TO_BE_RECONCILED,TO_BE_RECONCILED,,False,0.0,False,False,
GEO_0085,46.01540350302714,12.418546510495869,764627.0982629994,5101442.543359898,1,1,900149816,tertiary,SP61,Via Cansiglio,OPEN_ORDINARY,OPEN_ORDINARY,highway=tertiary; ref=SP61; name=Via Cansiglio; surface=asphalt,MEDIUM,TO_BE_RECONCILED,SECONDARY_BUT_POSSIBLY_MATERIAL,TO_BE_RECONCILED,TO_BE_RECONCILED,,False,0.0,False,False,
GEO_0086,46.01038252034805,12.418453729482113,764643.8913883211,5100884.402260188,1,1,1156290468,track,,,AGRICULTURAL_TRACK,AGRICULTURAL_TRACK,highway=track,VERY_LOW,TO_BE_RECONCILED,RESTRICTED_NOT_MODELLABLE,TO_BE_RECONCILED,TO_BE_RECONCILED,,False,0.0,False,False,
GEO_0087,46.00940045267035,12.418809261335662,764676.1037701983,5100776.477244272,3,3,412981937|825925600|1429589827,path|unclassified,,,OPEN_LOCAL,NON_MOTOR_VEHICLE|OPEN_LOCAL,highway=path || highway=path; bicycle=yes; foot=yes; surface=dirt || highway=unclassified; bicycle=yes; foot=yes; surface=asphalt,LOW,TO_BE_RECONCILED,MINOR_LIKELY_EXCLUDABLE,TO_BE_RECONCILED,TO_BE_RECONCILED,,False,8.11,True,True,
GEO_0088,46.00853920981158,12.418803785003117,764679.7923616369,5100680.774771928,1,1,562193434,path,,,NON_MOTOR_VEHICLE,NON_MOTOR_VEHICLE,highway=path; motor_vehicle=no; bicycle=no; surface=ground,VERY_LOW,TO_BE_RECONCILED,RESTRICTED_NOT_MODELLABLE,TO_BE_RECONCILED,TO_BE_RECONCILED,,False,0.0,False,False,
GEO_0089,46.00778808039116,12.418839053126849,764686.1093879964,5100597.441502616,1,1,825925601,path,,,NON_MOTOR_VEHICLE,NON_MOTOR_VEHICLE,highway=path; bicycle=no; foot=yes; surface=ground,VERY_LOW,TO_BE_RECONCILED,RESTRICTED_NOT_MODELLABLE,TO_BE_RECONCILED,TO_BE_RECONCILED,,False,0.0,False,False,
GEO_0090,46.007478948759505,12.41922489725501,764717.4564531419,5100564.380838947,1,1,457403208,path,,,NON_MOTOR_VEHICLE,NON_MOTOR_VEHICLE,highway=path; bicycle=no; foot=yes; surface=ground,VERY_LOW,TO_BE_RECONCILED,RESTRICTED_NOT_MODELLABLE,TO_BE_RECONCILED,TO_BE_RECONCILED,,False,0.0,False,False,
GEO_0091,46.007245401332206,12.41960858275513,764748.2757302601,5100539.710556538,1,1,882459502,path,,,NON_MOTOR_VEHICLE,NON_MOTOR_VEHICLE,highway=path; bicycle=no; surface=ground,VERY_LOW,TO_BE_RECONCILED,RESTRICTED_NOT_MODELLABLE,TO_BE_RECONCILED,TO_BE_RECONCILED,,False,0.0,False,False,
GEO_0092,46.20888578889851,12.43424696625253,764912.7014955408,5122991.057877642,4,1,623373348,path,,,NON_MOTOR_VEHICLE,NON_MOTOR_VEHICLE,highway=path,VERY_LOW,TO_BE_RECONCILED,RESTRICTED_NOT_MODELLABLE,TO_BE_RECONCILED,TO_BE_RECONCILED,,False,134.907,False,False,
GEO_0093,46.0058576828562,12.420764965966848,764844.4300283337,5100389.384042915,2,1,457403208,path,,,NON_MOTOR_VEHICLE,NON_MOTOR_VEHICLE,highway=path; bicycle=no; foot=yes; surface=ground,VERY_LOW,TO_BE_RECONCILED,RESTRICTED_NOT_MODELLABLE,TO_BE_RECONCILED,TO_BE_RECONCILED,,False,6.654,False,False,
GEO_0094,46.00093168366259,12.423461367739867,765076.7361935497,5099851.085583219,6,2,412982589|457403208,path,VAR Lamar,,NON_MOTOR_VEHICLE,NON_MOTOR_VEHICLE,highway=path; bicycle=no; foot=yes; surface=ground || highway=path; ref=VAR Lamar; bicycle=no,VERY_LOW,TO_BE_RECONCILED,RESTRICTED_NOT_MODELLABLE,TO_BE_RECONCILED,TO_BE_RECONCILED,,False,278.968,False,False,
GEO_0095,46.07642836428587,12.427968119456793,765064.0204560787,5108253.83286895,1,1,802910460,track,,,RESTRICTED,RESTRICTED,highway=track; access=forestry; motorcar=no; bicycle=yes; foot=yes; tracktype=grade2,VERY_LOW,TO_BE_RECONCILED,RESTRICTED_NOT_MODELLABLE,TO_BE_RECONCILED,TO_BE_RECONCILED,,False,0.0,False,False,
GEO_0096,45.99888918446494,12.423735673301099,765107.7401640844,5099625.077748723,1,1,1167734205,track,,,AGRICULTURAL_TRACK,AGRICULTURAL_TRACK,highway=track; bicycle=yes; tracktype=grade4; surface=ground,VERY_LOW,TO_BE_RECONCILED,RESTRICTED_NOT_MODELLABLE,TO_BE_RECONCILED,TO_BE_RECONCILED,,False,0.0,False,False,
GEO_0097,45.99791085345308,12.424656190917933,765183.6942696413,5099519.45304166,2,1,457403209,path,,,NON_MOTOR_VEHICLE,NON_MOTOR_VEHICLE,highway=path; bicycle=no; foot=yes; surface=ground,VERY_LOW,TO_BE_RECONCILED,RESTRICTED_NOT_MODELLABLE,TO_BE_RECONCILED,TO_BE_RECONCILED,,False,143.983,False,False,
GEO_0098,45.956130579052136,12.422384438437598,765207.3979609587,5094870.104190015,3,2,384092448|386858442,residential|secondary,,,OPEN_ORDINARY,OPEN_LOCAL|OPEN_ORDINARY,highway=residential || highway=secondary; surface=asphalt,MEDIUM,TO_BE_RECONCILED,SECONDARY_BUT_POSSIBLY_MATERIAL,TO_BE_RECONCILED,TO_BE_RECONCILED,,False,35.29,False,False,
GEO_0099,45.95579822072138,12.422679666516656,765231.8623049681,5094834.1627961,1,1,169589999,residential,,Via San Pietro,OPEN_LOCAL,OPEN_LOCAL,highway=residential; name=Via San Pietro,LOW,TO_BE_RECONCILED,MINOR_LIKELY_EXCLUDABLE,TO_BE_RECONCILED,TO_BE_RECONCILED,,False,0.0,False,False,
GEO_0100,46.36020912618856,12.448330461517974,765266.7862305676,5139850.768552264,1,1,180750983,path,,,NON_MOTOR_VEHICLE,NON_MOTOR_VEHICLE,highway=path,VERY_LOW,TO_BE_RECONCILED,RESTRICTED_NOT_MODELLABLE,TO_BE_RECONCILED,TO_BE_RECONCILED,,False,0.0,False,False,
GEO_0101,45.96378500713708,12.423713482507011,765273.8112188315,5095724.93572184,1,1,39743469,residential,,Via Borgo Fontana,OPEN_LOCAL,OPEN_LOCAL,highway=residential; name=Via Borgo Fontana; surface=asphalt,LOW,TO_BE_RECONCILED,MINOR_LIKELY_EXCLUDABLE,TO_BE_RECONCILED,TO_BE_RECONCILED,,False,0.0,False,False,
GEO_0102,45.96364866453011,12.423769772539966,765278.8239718529,5095709.975688277,1,1,1487309811,residential,,Via Col Alt,OPEN_LOCAL,OPEN_LOCAL,highway=residential; name=Via Col Alt; surface=asphalt,LOW,TO_BE_RECONCILED,MINOR_LIKELY_EXCLUDABLE,TO_BE_RECONCILED,TO_BE_RECONCILED,,False,0.0,False,False,
GEO_0103,45.95745936485162,12.42341414586514,765280.8408575631,5095021.162155712,1,1,242803442,residential,,Via Col Alt,OPEN_LOCAL,OPEN_LOCAL,highway=residential; name=Via Col Alt; surface=asphalt,LOW,TO_BE_RECONCILED,MINOR_LIKELY_EXCLUDABLE,TO_BE_RECONCILED,TO_BE_RECONCILED,,False,0.0,False,False,
GEO_0104,45.95975870751677,12.423639842559984,765287.3436305237,5095277.370126919,1,1,135436349,unclassified,,Strada delle Orelle,OPEN_LOCAL,OPEN_LOCAL,highway=unclassified; name=Strada delle Orelle; tracktype=grade2; surface=unpaved,LOW,TO_BE_RECONCILED,MINOR_LIKELY_EXCLUDABLE,TO_BE_RECONCILED,TO_BE_RECONCILED,,False,0.0,False,False,
GEO_0105,45.959489354003296,12.423654733622284,765289.7843941045,5095247.494691928,1,1,242803449,track,,,AGRICULTURAL_TRACK,AGRICULTURAL_TRACK,highway=track; surface=unpaved,VERY_LOW,TO_BE_RECONCILED,RESTRICTED_NOT_MODELLABLE,TO_BE_RECONCILED,TO_BE_RECONCILED,,False,0.0,False,False,
GEO_0106,45.95935082061748,12.42367254560912,765291.826443638,5095232.163048887,1,1,242803442,residential,,Via Col Alt,OPEN_LOCAL,OPEN_LOCAL,highway=residential; name=Via Col Alt; surface=asphalt,LOW,TO_BE_RECONCILED,MINOR_LIKELY_EXCLUDABLE,TO_BE_RECONCILED,TO_BE_RECONCILED,,False,0.0,False,False,
GEO_0107,45.98009813131232,12.426272792720216,765394.0834304299,5097545.850494519,1,1,825925590,unclassified,,,OPEN_LOCAL,OPEN_LOCAL,highway=unclassified; bicycle=yes; foot=yes; surface=asphalt,LOW,TO_BE_RECONCILED,MINOR_LIKELY_EXCLUDABLE,TO_BE_RECONCILED,TO_BE_RECONCILED,,False,0.0,False,False,
GEO_0108,45.976471759574295,12.426128533167159,765400.2542598082,5097142.480334433,1,1,331393396,track,,,AGRICULTURAL_TRACK,AGRICULTURAL_TRACK,highway=track,VERY_LOW,TO_BE_RECONCILED,RESTRICTED_NOT_MODELLABLE,TO_BE_RECONCILED,TO_BE_RECONCILED,,False,0.0,False,False,
GEO_0109,45.98900854360803,12.427461135142009,765443.4881759137,5098539.759557407,3,1,1155757603,path,,,NON_MOTOR_VEHICLE,NON_MOTOR_VEHICLE,highway=path,VERY_LOW,TO_BE_RECONCILED,RESTRICTED_NOT_MODELLABLE,TO_BE_RECONCILED,TO_BE_RECONCILED,,False,112.93,False,False,
GEO_0110,45.98379822330246,12.42699927305132,765432.6505526376,5097959.352929828,1,1,390436217,unclassified,,,OPEN_LOCAL,OPEN_LOCAL,highway=unclassified,LOW,TO_BE_RECONCILED,MINOR_LIKELY_EXCLUDABLE,TO_BE_RECONCILED,TO_BE_RECONCILED,,False,0.0,False,False,
GEO_0111,45.969589502014315,12.426152906074066,765435.0565322349,5096377.944759318,1,1,114391084,unclassified,,Strada dei Broli,OPEN_LOCAL,OPEN_LOCAL,highway=unclassified; name=Strada dei Broli,LOW,TO_BE_RECONCILED,MINOR_LIKELY_EXCLUDABLE,TO_BE_RECONCILED,TO_BE_RECONCILED,,False,0.0,False,False,
GEO_0112,45.98412051838594,12.427057501649632,765435.6183043933,5097995.354083096,1,1,457328279,path,,,NON_MOTOR_VEHICLE,NON_MOTOR_VEHICLE,highway=path,VERY_LOW,TO_BE_RECONCILED,RESTRICTED_NOT_MODELLABLE,TO_BE_RECONCILED,TO_BE_RECONCILED,,False,0.0,False,False,
GEO_0113,45.9957618419549,12.428043690840058,765456.2771559242,5099291.994085782,3,2,424191059|457403209,path,,,NON_MOTOR_VEHICLE,NON_MOTOR_VEHICLE,highway=path; bicycle=no; foot=yes; surface=ground,VERY_LOW,TO_BE_RECONCILED,RESTRICTED_NOT_MODELLABLE,TO_BE_RECONCILED,TO_BE_RECONCILED,,False,38.813,False,False,
GEO_0114,45.985397260144225,12.427205002829542,765440.9331384008,5098137.691907694,1,1,334469878,unclassified,,,OPEN_LOCAL,OPEN_LOCAL,highway=unclassified; bicycle=yes; foot=yes; surface=asphalt,LOW,TO_BE_RECONCILED,MINOR_LIKELY_EXCLUDABLE,TO_BE_RECONCILED,TO_BE_RECONCILED,,False,0.0,False,False,
GEO_0115,45.96913478448581,12.426416980553238,765457.6891664414,5096328.306431312,2,1,463888554,track,,,AGRICULTURAL_TRACK,AGRICULTURAL_TRACK,highway=track,VERY_LOW,TO_BE_RECONCILED,RESTRICTED_NOT_MODELLABLE,TO_BE_RECONCILED,TO_BE_RECONCILED,,False,51.978,False,False,
GEO_0116,46.2084270529416,12.442320922919304,765537.6963008333,5122967.102085067,4,1,623373347,path,,,NON_MOTOR_VEHICLE,NON_MOTOR_VEHICLE,highway=path,VERY_LOW,TO_BE_RECONCILED,RESTRICTED_NOT_MODELLABLE,TO_BE_RECONCILED,TO_BE_RECONCILED,,False,200.917,False,False,
GEO_0117,45.97415129127551,12.426719290860934,765457.1145316178,5096886.647018111,1,1,433331857,unclassified,,Via Faidel,OPEN_LOCAL,OPEN_LOCAL,highway=unclassified; name=Via Faidel; bicycle=yes; foot=yes; surface=asphalt,LOW,TO_BE_RECONCILED,MINOR_LIKELY_EXCLUDABLE,TO_BE_RECONCILED,TO_BE_RECONCILED,,False,0.0,False,False,
GEO_0118,45.99548266213848,12.42803959761104,765457.2966064138,5099260.963544431,1,1,825925598,unclassified,,,OPEN_LOCAL,OPEN_LOCAL,highway=unclassified; bicycle=yes; foot=yes; surface=asphalt,LOW,TO_BE_RECONCILED,MINOR_LIKELY_EXCLUDABLE,TO_BE_RECONCILED,TO_BE_RECONCILED,,False,0.0,False,False,
GEO_0119,45.967300153188546,12.426785604974967,765495.0216043297,5096125.70896257,2,1,39743577,residential,,Via San Paolo,OPEN_LOCAL,OPEN_LOCAL,highway=residential; name=Via San Paolo; surface=asphalt,LOW,TO_BE_RECONCILED,MINOR_LIKELY_EXCLUDABLE,TO_BE_RECONCILED,TO_BE_RECONCILED,,False,93.257,False,False,
GEO_0120,45.9944286596948,12.428252694658347,765478.84327075,5099144.574888747,1,1,825925597,unclassified,,,OPEN_LOCAL,OPEN_LOCAL,highway=unclassified; bicycle=yes; foot=yes; surface=asphalt,LOW,TO_BE_RECONCILED,MINOR_LIKELY_EXCLUDABLE,TO_BE_RECONCILED,TO_BE_RECONCILED,,False,0.0,False,False,
GEO_0121,45.98777472843847,12.427872409880404,765481.2439239377,5098404.054773984,1,1,1155757602,path,,,NON_MOTOR_VEHICLE,NON_MOTOR_VEHICLE,highway=path,VERY_LOW,TO_BE_RECONCILED,RESTRICTED_NOT_MODELLABLE,TO_BE_RECONCILED,TO_BE_RECONCILED,,False,0.0,False,False,
GEO_0122,46.081361290729156,12.433676190646219,765481.68537838,5108820.943860605,1,1,854991835,path,,,NON_MOTOR_VEHICLE,NON_MOTOR_VEHICLE,highway=path,VERY_LOW,TO_BE_RECONCILED,RESTRICTED_NOT_MODELLABLE,TO_BE_RECONCILED,TO_BE_RECONCILED,,False,0.0,False,False,
GEO_0123,45.9908836773867,12.428095907074244,765483.6715027369,5098750.204394778,1,1,97213837,track,,,AGRICULTURAL_TRACK,AGRICULTURAL_TRACK,highway=track; bicycle=yes; foot=yes; node_barrier=lift_gate,VERY_LOW,TO_BE_RECONCILED,RESTRICTED_NOT_MODELLABLE,TO_BE_RECONCILED,TO_BE_RECONCILED,,False,0.0,False,False,
GEO_0124,45.98732525342449,12.427888307731187,765484.6263596165,5098354.171188809,1,1,334469878,unclassified,,,OPEN_LOCAL,OPEN_LOCAL,highway=unclassified; bicycle=yes; foot=yes; surface=asphalt,LOW,TO_BE_RECONCILED,MINOR_LIKELY_EXCLUDABLE,TO_BE_RECONCILED,TO_BE_RECONCILED,,False,0.0,False,False,
GEO_0125,45.94701703383919,12.426135904189119,765541.664478722,5093870.097474577,2,2,135435968|209307843,track|unclassified,,Via Torricella|Via dei Baroz,OPEN_LOCAL,AGRICULTURAL_TRACK|OPEN_LOCAL,highway=track; name=Via dei Baroz; tracktype=grade2; surface=gravel || highway=unclassified; name=Via Torricella,LOW,TO_BE_RECONCILED,MINOR_LIKELY_EXCLUDABLE,TO_BE_RECONCILED,TO_BE_RECONCILED,,False,1.936,True,True,
GEO_0126,46.195546889875835,12.443599469854416,765698.47118283,5121540.366354991,2,1,353589770,path,,,NON_MOTOR_VEHICLE,NON_MOTOR_VEHICLE,highway=path,VERY_LOW,TO_BE_RECONCILED,RESTRICTED_NOT_MODELLABLE,TO_BE_RECONCILED,TO_BE_RECONCILED,,False,11.367,False,False,
GEO_0127,46.20586352191101,12.44452002783881,765719.6995379564,5122689.654722434,2,1,353589772,path,,,NON_MOTOR_VEHICLE,NON_MOTOR_VEHICLE,highway=path,VERY_LOW,TO_BE_RECONCILED,RESTRICTED_NOT_MODELLABLE,TO_BE_RECONCILED,TO_BE_RECONCILED,,False,121.856,False,False,
GEO_0128,46.20315304214512,12.444327311488621,765717.9165729389,5122387.867672834,1,1,353589772,path,,,NON_MOTOR_VEHICLE,NON_MOTOR_VEHICLE,highway=path,VERY_LOW,TO_BE_RECONCILED,RESTRICTED_NOT_MODELLABLE,TO_BE_RECONCILED,TO_BE_RECONCILED,,False,0.0,False,False,
GEO_0129,46.19309561502083,12.44492975119755,765812.9390851893,5121272.4820900075,3,1,353589770,path,,,NON_MOTOR_VEHICLE,NON_MOTOR_VEHICLE,highway=path,VERY_LOW,TO_BE_RECONCILED,RESTRICTED_NOT_MODELLABLE,TO_BE_RECONCILED,TO_BE_RECONCILED,,False,249.975,False,False,
GEO_0130,46.18537796682144,12.445306075413324,765879.226580017,5120416.294896956,5,1,623819747,path,,,NON_MOTOR_VEHICLE,NON_MOTOR_VEHICLE,highway=path,VERY_LOW,TO_BE_RECONCILED,RESTRICTED_NOT_MODELLABLE,TO_BE_RECONCILED,TO_BE_RECONCILED,,False,224.818,False,False,
GEO_0131,46.20770849921621,12.446407388972807,765856.377458355,5122900.963660543,3,1,353602454,path,,,NON_MOTOR_VEHICLE,NON_MOTOR_VEHICLE,highway=path,VERY_LOW,TO_BE_RECONCILED,RESTRICTED_NOT_MODELLABLE,TO_BE_RECONCILED,TO_BE_RECONCILED,,False,19.705,False,False,
GEO_0132,46.08456352406626,12.439044936725782,765881.3612841642,5109194.669144462,1,1,854991836,path,,,NON_MOTOR_VEHICLE,NON_MOTOR_VEHICLE,highway=path,VERY_LOW,TO_BE_RECONCILED,RESTRICTED_NOT_MODELLABLE,TO_BE_RECONCILED,TO_BE_RECONCILED,,False,0.0,False,False,
GEO_0133,46.18806774762802,12.447093192250255,766004.1450671945,5120721.128231715,1,1,640805955,path,,,NON_MOTOR_VEHICLE,NON_MOTOR_VEHICLE,highway=path,VERY_LOW,TO_BE_RECONCILED,RESTRICTED_NOT_MODELLABLE,TO_BE_RECONCILED,TO_BE_RECONCILED,,False,0.0,False,False,
GEO_0134,46.182549498712106,12.448042349796546,766104.0412548202,5120111.222232147,1,1,1428520826,path,,,NON_MOTOR_VEHICLE,NON_MOTOR_VEHICLE,highway=path; surface=grass,VERY_LOW,TO_BE_RECONCILED,RESTRICTED_NOT_MODELLABLE,TO_BE_RECONCILED,TO_BE_RECONCILED,,False,0.0,False,False,
GEO_0135,46.18337422532012,12.448130674848304,766106.87370705,5120203.147551341,1,1,623821237,path,,,NON_MOTOR_VEHICLE,NON_MOTOR_VEHICLE,highway=path,VERY_LOW,TO_BE_RECONCILED,RESTRICTED_NOT_MODELLABLE,TO_BE_RECONCILED,TO_BE_RECONCILED,,False,0.0,False,False,
GEO_0136,46.08420750181157,12.441951603457724,766107.7867899169,5109164.8466867255,1,1,802902841,track,,,RESTRICTED,RESTRICTED,highway=track; access=forestry; motorcar=no; bicycle=yes; foot=yes; tracktype=grade2,VERY_LOW,TO_BE_RECONCILED,RESTRICTED_NOT_MODELLABLE,TO_BE_RECONCILED,TO_BE_RECONCILED,,False,0.0,False,False,
GEO_0137,46.18299240926908,12.44814164669459,766109.5647338375,5120160.763741296,1,1,623821234,path,,,NON_MOTOR_VEHICLE,NON_MOTOR_VEHICLE,highway=path; surface=ground,VERY_LOW,TO_BE_RECONCILED,RESTRICTED_NOT_MODELLABLE,TO_BE_RECONCILED,TO_BE_RECONCILED,,False,0.0,False,False,
GEO_0138,46.17734976170068,12.452247760149723,766453.7249184973,5119547.638157742,4,1,1395341413,path,,,NON_MOTOR_VEHICLE,NON_MOTOR_VEHICLE,highway=path,VERY_LOW,TO_BE_RECONCILED,RESTRICTED_NOT_MODELLABLE,TO_BE_RECONCILED,TO_BE_RECONCILED,,False,74.55,False,False,
GEO_0139,45.94602770995268,12.439299239139993,766566.5925496579,5093804.164831026,1,1,383951926,residential,,Via Giacomo Matteotti,OPEN_LOCAL,OPEN_LOCAL,highway=residential; name=Via Giacomo Matteotti,LOW,TO_BE_RECONCILED,MINOR_LIKELY_EXCLUDABLE,TO_BE_RECONCILED,TO_BE_RECONCILED,,False,0.0,False,False,
GEO_0140,46.17632034746317,12.45476667898056,766653.1137083736,5119441.732601601,1,1,623819748,path,,,NON_MOTOR_VEHICLE,NON_MOTOR_VEHICLE,highway=path,VERY_LOW,TO_BE_RECONCILED,RESTRICTED_NOT_MODELLABLE,TO_BE_RECONCILED,TO_BE_RECONCILED,,False,0.0,False,False,
GEO_0141,46.17506730086949,12.455519219786025,766717.2599758378,5119305.046523546,1,1,623819748,path,,,NON_MOTOR_VEHICLE,NON_MOTOR_VEHICLE,highway=path,VERY_LOW,TO_BE_RECONCILED,RESTRICTED_NOT_MODELLABLE,TO_BE_RECONCILED,TO_BE_RECONCILED,,False,0.0,False,False,
GEO_0142,46.173955074484596,12.455576759375123,766727.0843254891,5119181.6693026945,2,1,1016935857,path,,,NON_MOTOR_VEHICLE,NON_MOTOR_VEHICLE,highway=path; motor_vehicle=no; bicycle=no,VERY_LOW,TO_BE_RECONCILED,RESTRICTED_NOT_MODELLABLE,TO_BE_RECONCILED,TO_BE_RECONCILED,,False,21.903,False,False,
GEO_0143,46.17208827473616,12.456147192076529,766780.149218317,5118976.182171058,1,1,1016935857,path,,,NON_MOTOR_VEHICLE,NON_MOTOR_VEHICLE,highway=path; motor_vehicle=no; bicycle=no,VERY_LOW,TO_BE_RECONCILED,RESTRICTED_NOT_MODELLABLE,TO_BE_RECONCILED,TO_BE_RECONCILED,,False,0.0,False,False,
GEO_0144,46.170468384206615,12.457780396901736,766914.0552423064,5118801.702802444,1,1,1016935857,path,,,NON_MOTOR_VEHICLE,NON_MOTOR_VEHICLE,highway=path; motor_vehicle=no; bicycle=no,VERY_LOW,TO_BE_RECONCILED,RESTRICTED_NOT_MODELLABLE,TO_BE_RECONCILED,TO_BE_RECONCILED,,False,0.0,False,False,
GEO_0145,46.08888389780441,12.454968342445673,767091.5080623279,5109728.082468067,3,2,304345877|862481663,path|track,,Strada forestale della Candaglia,RESTRICTED,NON_MOTOR_VEHICLE|RESTRICTED,highway=path || highway=track; name=Strada forestale della Candaglia; access=no; motor_vehicle=permit; bicycle=yes; foot=yes; tracktype=grade2; smoothness=intermediate; surface=gravel; node_barrier=lift_gate,VERY_LOW,TO_BE_RECONCILED,RESTRICTED_NOT_MODELLABLE,TO_BE_RECONCILED,TO_BE_RECONCILED,,False,128.3,False,False,
GEO_0146,45.946749618171346,12.446489165663104,767120.3622004392,5093908.462306795,1,1,163830909,residential,,Via Filermo,OPEN_LOCAL,OPEN_LOCAL,highway=residential; name=Via Filermo,LOW,TO_BE_RECONCILED,MINOR_LIKELY_EXCLUDABLE,TO_BE_RECONCILED,TO_BE_RECONCILED,,False,0.0,False,False,
GEO_0147,46.0893952343836,12.456275326257998,767190.0701653501,5109789.287527045,1,1,242927111,path,,,NON_MOTOR_VEHICLE,NON_MOTOR_VEHICLE,highway=path,VERY_LOW,TO_BE_RECONCILED,RESTRICTED_NOT_MODELLABLE,TO_BE_RECONCILED,TO_BE_RECONCILED,,False,0.0,False,False,
GEO_0148,45.94554431166124,12.448251305379836,767262.7305623796,5093780.4663591385,1,1,1136468546,residential,,,OPEN_LOCAL,OPEN_LOCAL,highway=residential,LOW,TO_BE_RECONCILED,MINOR_LIKELY_EXCLUDABLE,TO_BE_RECONCILED,TO_BE_RECONCILED,,False,0.0,False,False,
GEO_0149,46.397426079085626,12.476678971359654,767265.541647437,5144081.225044313,1,1,34664172,path,,,NON_MOTOR_VEHICLE,NON_MOTOR_VEHICLE,highway=path,VERY_LOW,TO_BE_RECONCILED,RESTRICTED_NOT_MODELLABLE,TO_BE_RECONCILED,TO_BE_RECONCILED,,False,0.0,False,False,
GEO_0150,46.16802411662061,12.462682414248063,767304.2886155158,5118546.644910744,3,1,1016935857,path,,,NON_MOTOR_VEHICLE,NON_MOTOR_VEHICLE,highway=path; motor_vehicle=no; bicycle=no,VERY_LOW,TO_BE_RECONCILED,RESTRICTED_NOT_MODELLABLE,TO_BE_RECONCILED,TO_BE_RECONCILED,,False,115.308,False,False,
GEO_0151,46.091349619796404,12.461096305660881,767553.2815476491,5110022.648598677,1,1,242927111,path,,,NON_MOTOR_VEHICLE,NON_MOTOR_VEHICLE,highway=path,VERY_LOW,TO_BE_RECONCILED,RESTRICTED_NOT_MODELLABLE,TO_BE_RECONCILED,TO_BE_RECONCILED,,False,0.0,False,False,
GEO_0152,46.40363443240532,12.482670538772782,767695.7082111249,5144791.282708899,1,1,1199490285,path,,,NON_MOTOR_VEHICLE,NON_MOTOR_VEHICLE,highway=path; bicycle=no,VERY_LOW,TO_BE_RECONCILED,RESTRICTED_NOT_MODELLABLE,TO_BE_RECONCILED,TO_BE_RECONCILED,,False,0.0,False,False,
